Time,sumaTodos
2021-05-29 15:30:00,90483
2021-05-29 16:00:00,92246
2021-05-29 16:30:00,93262
2021-05-29 17:00:00,89051
2021-05-29 17:30:00,91489
2021-05-29 18:00:00,91418
2021-05-29 18:30:00,91071
2021-05-29 19:00:00,90503
2021-05-29 19:30:00,90390
2021-05-29 20:00:00,90862
2021-05-29 20:30:00,89640
2021-05-29 21:00:00,94462
2021-05-29 21:30:00,89495
2021-05-29 22:00:00,88971
2021-05-29 22:30:00,88898
2021-05-29 23:00:00,89692
2021-05-29 23:30:00,87806
2021-05-30 00:00:00,88750
2021-05-30 00:30:00,90863
2021-05-30 01:00:00,91794
2021-05-30 01:30:00,91733
2021-05-30 02:00:00,88546
2021-05-30 02:30:00,89780
2021-05-30 03:00:00,89134
2021-05-30 03:30:00,88938
2021-05-30 04:00:00,91343
2021-05-30 04:30:00,89699
2021-05-30 05:00:00,90391
2021-05-30 05:30:00,92064
2021-05-30 06:00:00,90454
2021-05-30 06:30:00,93739
2021-05-30 07:00:00,89148
2021-05-30 07:30:00,91943
2021-05-30 08:00:00,88656
2021-05-30 08:30:00,90090
2021-05-30 09:00:00,92754
2021-05-30 09:30:00,92219
2021-05-30 10:00:00,91337
2021-05-30 10:30:00,88436
2021-05-30 11:00:00,90369
2021-05-30 11:30:00,87966
2021-05-30 12:00:00,90553
2021-05-30 12:30:00,89027
2021-05-30 13:00:00,88591
2021-05-30 13:30:00,91565
2021-05-30 14:00:00,90364
2021-05-30 14:30:00,94028
2021-05-30 15:00:00,92012
2021-05-30 15:30:00,91921
2021-05-30 16:00:00,92545
2021-05-30 16:30:00,96227
2021-05-30 17:00:00,87974
2021-05-30 17:30:00,89225
2021-05-30 18:00:00,88969
2021-05-30 18:30:00,89740
2021-05-30 19:00:00,87961
2021-05-30 19:30:00,87842
2021-05-30 20:00:00,87766
2021-05-30 20:30:00,87412
2021-05-30 21:00:00,88271
2021-05-30 21:30:00,89565
2021-05-30 22:00:00,90163
2021-05-30 22:30:00,89385
2021-05-30 23:00:00,88089
2021-05-30 23:30:00,89693
2021-05-31 00:00:00,90178
2021-05-31 00:30:00,90061
2021-05-31 01:00:00,89802
2021-05-31 01:30:00,92511
2021-05-31 02:00:00,95611
2021-05-31 02:30:00,93402
2021-05-31 03:00:00,91710
2021-05-31 03:30:00,91267
2021-05-31 04:00:00,93755
2021-05-31 04:30:00,93326
2021-05-31 05:00:00,98465
2021-05-31 05:30:00,95661
2021-05-31 06:00:00,95796
2021-05-31 06:30:00,96132
2021-05-31 07:00:00,98731
2021-05-31 07:30:00,97604
2021-05-31 08:00:00,95036
2021-05-31 08:30:00,95089
2021-05-31 09:00:00,100061
2021-05-31 09:30:00,96410
2021-05-31 10:00:00,94529
2021-05-31 10:30:00,93545
2021-05-31 11:00:00,93450
2021-05-31 11:30:00,93431
2021-05-31 12:00:00,95375
2021-05-31 12:30:00,91665
2021-05-31 13:00:00,91016
2021-05-31 13:30:00,91009
2021-05-31 14:00:00,91901
2021-05-31 14:30:00,90662
2021-05-31 15:00:00,87736
2021-05-31 15:30:00,93510
2021-05-31 16:00:00,91274
2021-05-31 16:30:00,93807
2021-05-31 17:00:00,92085
2021-05-31 17:30:00,92004
2021-05-31 18:00:00,89716
2021-05-31 18:30:00,94635
2021-05-31 19:00:00,90333
2021-05-31 19:30:00,88758
2021-05-31 20:00:00,88818
2021-05-31 20:30:00,45522

